assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,1,223,100,100,8,61558,None,,0,0,-2,2,265.6,123,83,None,,0,3,3.8,0.0,0,Thiago,2.3,3,1,77.5,159,83,225,False,268.4,212,85,1004,,2022-02-27T23:00:19.245137Z,53,0,0,None,0,,61558.jpg,2.7,0,0,Alcántara do Nascimento,0.4,False,None,a,11,14,238.0,147,81,46,77287,642,138546,253,0.4,8.7,Thiago,1
0,0,0,0,0,0,68312,None,,0,0,-1,1,0.0,705,292,None,,0,3,0.0,0.0,0,Xherdan,0.0,0,0,0.0,707,292,226,False,0.0,707,292,0,Transferred to Lyon,2021-08-23T16:30:10.979411Z,59,0,0,None,0,,68312.jpg,0.0,0,0,Shaqiri,0.0,False,None,u,11,14,0.0,704,292,0,574,0,7679,6,0.0,0.0,Shaqiri,0
1,2,148,100,100,3,81880,5,,0,0,-2,2,170.0,180,112,None,,0,3,1.5,0.0,0,Alex,0.0,7,2,54.0,243,114,227,False,162.8,297,123,777,,2022-02-07T22:30:15.342268Z,58,0,0,None,0,,81880.jpg,2.5,0,0,Oxlade-Chamberlain,0.2,False,None,a,11,14,208.0,169,93,42,35050,58,33679,183,0.0,7.2,Chamberlain,0
3,5,225,100,100,4,92217,None,,0,0,-3,3,178.8,175,26,None,,1,4,2.8,0.0,0,Roberto,1.3,8,5,82.4,145,30,228,False,283.4,203,22,782,,2022-02-19T20:00:13.769498Z,87,0,0,None,0,,92217.jpg,3.3,0,0,Firmino,2.4,False,None,a,11,14,361.0,81,30,53,742967,6303,1090986,1954,0.1,6.1,Firmino,3
2,11,660,100,100,17,97032,None,,0,0,3,-3,118.9,223,59,3,,5,2,8.2,0.0,0,Virgil,6.7,17,3,108.7,81,10,229,True,613.0,24,7,2430,,2021-12-17T00:30:15.250441Z,68,0,0,None,0,,97032.jpg,5.6,0,0,van Dijk,19.9,False,None,a,11,14,355.0,86,4,150,2005607,66874,1664017,9434,1.0,22.1,van Dijk,2
4,6,399,100,100,14,110979,None,,0,0,-3,3,505.9,29,21,None,,2,3,6.2,0.0,0,Sadio,4.7,19,12,247.0,2,2,230,True,625.4,21,9,2226,,2022-01-01T17:00:19.036734Z,117,0,0,None,0,,110979.jpg,5.4,0,0,Mané,3.6,False,None,a,11,14,1338.0,2,2,140,838246,12888,912413,10984,0.4,12.0,Mané,3
1,12,600,100,100,16,116535,None,,0,0,0,0,10.0,425,11,None,,2,1,9.5,0.0,0,Alisson,8.0,18,0,56.3,234,12,231,True,553.4,47,12,2430,,2022-01-02T21:00:20.996540Z,60,1,0,None,0,,116535.jpg,5.1,0,57,Ramses Becker,8.4,False,None,a,11,14,0.0,706,81,138,851928,35540,822428,4319,1.3,23.0,Alisson,0
1,6,369,100,100,13,116643,None,,0,0,-1,1,226.8,145,92,4,,0,3,4.2,0.0,0,Fabio Henrique,2.7,14,4,92.5,118,70,232,False,416.8,103,39,1881,,2021-12-17T00:30:15.262752Z,54,0,0,3,0,,116643.jpg,3.6,0,0,Tavares,1.1,False,None,a,11,14,281.0,130,72,80,195705,1340,195627,3260,0.5,14.8,Fabinho,5
11,26,644,100,100,14,118748,None,,0,0,8,-8,721.0,9,8,2,,7,3,5.8,0.0,0,Mohamed,4.3,19,20,362.3,1,1,233,True,1055.8,1,1,2259,,2022-03-13T01:00:20.750111Z,133,0,1,2,0,,118748.jpg,8.2,0,0,Salah,60.8,False,None,a,11,14,1844.0,1,1,222,6083906,111578,5395258,16630,0.3,16.7,Salah,1
11,19,598,100,100,13,122798,2,,1,-1,3,-3,714.9,10,2,None,,4,2,9.5,0.0,0,Andrew,8.0,16,1,153.1,30,3,234,True,543.0,51,17,1934,,2021-12-19T21:00:16.052287Z,73,0,0,None,0,,122798.jpg,6.5,1,0,Robertson,10.4,False,None,a,11,14,272.0,132,19,142,1517306,183005,769170,7657,1.1,19.5,Robertson,4
0,3,64,100,100,0,152760,None,,0,0,-2,2,4.1,436,59,None,,0,4,1.5,0.0,0,Divock,0.0,0,2,19.8,370,49,235,False,72.0,382,48,71,,2021-12-11T17:00:18.448794Z,48,0,0,None,0,,152760.jpg,3.2,0,0,Origi,1.1,False,None,a,11,14,124.0,231,49,16,183130,2270,219889,1727,0.0,3.3,Origi,0
0,0,62,100,100,0,157882,None,,0,0,-4,4,18.3,391,194,None,,0,3,1.5,0.0,0,Takumi,0.0,0,2,15.0,392,171,236,False,72.6,380,158,88,,2021-12-31T15:00:19.291927Z,51,0,0,None,0,,157882.jpg,1.9,0,0,Minamino,0.1,False,None,a,11,14,60.0,319,163,19,14602,51,22130,103,0.0,3.7,Minamino,1
11,32,750,75,50,16,169187,1,,-1,1,9,-9,1216.9,1,1,1,,5,2,7.4,0.0,0,Trent,8.3,17,2,235.5,6,1,237,True,727.0,8,1,2313,Lack of match fitness - 75% chance of playing,2022-03-18T11:00:20.256556Z,84,0,0,None,0,,169187.jpg,7.2,0,0,Alexander-Arnold,40.6,False,None,d,11,14,408.0,71,2,187,4182408,6803,3447915,334465,1.0,22.3,Alexander-Arnold,1
0,0,30,100,100,0,171287,None,,0,0,-3,3,20.3,386,140,None,,0,2,1.5,0.0,0,Joseph,0.0,2,0,4.6,443,160,238,False,23.8,441,166,105,,2022-02-07T22:30:15.386633Z,47,0,0,None,0,,171287.jpg,1.2,0,0,Gomez,0.4,False,None,a,11,14,2.0,439,168,6,20213,571,62541,172,0.0,1.3,Gomez,0
2,2,185,50,100,7,175592,None,,0,0,0,0,178.4,176,109,None,,1,3,2.2,0.0,0,Naby,3.0,4,2,59.0,229,110,239,False,229.2,244,96,830,Knee injury - 50% chance of playing,2022-03-21T23:00:12.988158Z,50,0,0,None,0,,175592.jpg,3.2,0,0,Keita,0.2,False,None,d,11,14,180.0,189,104,48,48791,67,59290,251,0.6,9.6,Keita,1
3,5,375,100,100,11,194634,None,,0,0,8,-8,381.2,69,51,None,,2,3,3.8,0.0,0,Diogo,2.3,14,13,197.4,14,10,240,False,579.2,37,14,1745,,2022-02-16T23:00:18.672553Z,83,0,0,None,0,,194634.jpg,5.1,0,0,Jota,17.4,False,None,a,11,14,1024.0,7,4,133,6088962,35763,5647008,32608,0.3,16.0,Jota,2
0,0,0,0,0,0,197464,None,,0,0,-3,3,0.0,568,227,None,,0,2,0.0,0.0,0,Nathaniel,0.0,0,0,0.0,586,227,241,False,0.0,582,227,0,Joined Bournemouth on loan until the end of the season - Expected back 01 Jul,2021-12-10T12:30:13.078968Z,42,0,0,None,0,,197464.jpg,0.0,0,0,Phillips,0.1,False,None,u,11,14,0.0,536,221,0,4620,0,23496,43,0.0,0.0,Phillips,0
0,0,52,100,100,1,200720,None,,0,0,-2,2,0.0,576,59,None,,0,1,1.5,0.0,0,Caoimhin,0.0,2,0,4.6,442,33,242,False,46.2,409,33,180,,2021-10-26T17:00:11.009904Z,43,0,0,None,0,,200720.jpg,4.0,0,6,Kelleher,0.1,False,None,a,11,14,0.0,547,48,8,14526,159,17812,147,0.0,1.9,Kelleher,0
0,0,161,100,100,4,204716,None,,0,0,-4,4,14.7,401,148,None,,0,2,3.5,0.0,0,Ibrahima,2.0,7,0,18.4,373,135,243,False,157.6,304,118,720,,2022-03-10T18:00:12.557383Z,51,0,0,None,0,,204716.jpg,3.4,0,0,Konaté,1.1,False,None,a,11,14,12.0,400,149,27,93587,471,253308,828,0.4,5.3,Konaté,2
1,3,145,100,100,3,206915,None,,0,0,0,0,119.6,221,131,None,,0,3,2.2,0.0,0,Curtis,0.7,7,1,39.8,287,130,244,False,135.6,322,135,637,,2022-03-03T00:00:10.479567Z,50,0,0,None,0,,206915.jpg,2.8,0,0,Jones,0.1,False,None,a,11,14,142.0,214,113,33,47800,35,48382,67,0.1,6.6,Jones,0
2,2,159,None,None,4,214285,3,,0,0,-3,3,277.8,115,21,None,,0,2,1.5,0.0,0,Konstantinos,0.0,4,0,55.6,236,77,245,False,164.2,295,113,668,,None,37,0,0,None,0,,214285.jpg,3.8,0,0,Tsimikas,10.7,False,None,a,11,14,113.0,242,66,38,2088425,21735,2988274,11591,0.0,10.3,Tsimikas,2
1,0,17,0,0,0,215136,None,,0,0,-2,2,11.1,419,155,None,,0,2,0.0,0.0,0,Neco,0.0,0,0,3.1,458,170,246,False,18.2,453,171,7,Joined Fulham on loan until the end of the season - Expected back 01 Jul,2022-02-01T00:30:12.032224Z,38,0,0,None,0,,215136.jpg,4.0,0,0,Williams,0.6,False,None,u,11,14,2.0,429,161,4,76418,0,112561,439,0.0,1.1,N.Williams,0
0,0,0,0,0,0,219937,None,,0,0,-1,1,0.0,585,230,None,,0,2,0.0,0.0,0,Rhys,0.0,0,0,0.0,596,230,247,False,0.0,593,230,0,Joined Swansea City on a season-long loan - Expected back 01 Jul,2021-08-31T17:30:14.206064Z,44,0,0,None,0,,219937.jpg,0.0,0,0,Williams,0.0,False,None,u,11,14,0.0,560,226,0,468,0,4479,3,0.0,0.0,R.Williams,0
0,0,0,0,0,0,152898,None,,0,0,0,0,0.0,515,193,None,,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,535,193,248,False,0.0,531,193,0,Joined Sheffield United on a season-long loan - Expected back 01 Jul,2021-08-17T07:00:07.417581Z,40,0,0,None,0,,152898.jpg,0.0,0,0,Davies,0.1,False,None,u,11,14,0.0,480,185,0,1080,0,24875,23,0.0,0.0,Davies,0
0,0,39,100,100,2,444884,None,,0,0,-2,2,94.2,251,142,None,,0,3,1.5,0.0,0,Harvey,0.0,1,0,20.8,366,163,506,False,30.6,432,186,280,,2021-09-12T22:00:15.178405Z,53,0,0,None,0,,444884.jpg,2.0,0,0,Elliott,0.1,False,None,a,11,14,83.0,285,146,10,42177,73,48791,227,0.0,1.9,Elliott,0
0,0,0,0,0,0,182436,None,,0,0,0,0,0.0,609,235,None,,0,3,0.0,0.0,0,Ben,0.0,0,0,0.0,618,236,553,False,0.0,616,235,0,Joined Hearts on a season-long loan - Expected back 01 Jul,2021-08-23T23:30:16.182158Z,45,0,0,None,0,,182436.jpg,0.0,0,0,Woodburn,0.0,False,None,u,11,14,0.0,592,233,0,2273,0,3151,2,0.0,0.0,Woodburn,0
0,0,4,None,None,0,440148,None,,0,0,0,0,2.4,444,208,None,,0,3,1.5,0.0,0,Tyler,0.0,1,0,0.6,496,216,620,False,2.8,488,212,65,,None,45,0,0,None,0,,440148.jpg,0.5,0,0,Morton,0.0,False,None,a,11,14,0.0,625,252,1,769,10,672,10,0.0,0.2,Morton,1
0,0,-3,None,None,0,496185,None,,0,0,0,0,0.6,467,216,None,,0,3,1.5,0.0,0,Kaide,0.0,0,0,1.4,484,209,625,False,4.0,485,210,8,,None,45,0,0,None,0,,496185.jpg,1.0,0,0,Gordon,0.0,False,None,a,11,14,9.0,406,194,1,726,25,564,23,0.0,0.2,Gordon,0
0,0,0,None,None,0,492777,None,,0,0,0,0,0.0,553,219,None,,0,2,1.5,0.0,0,Conor,0.0,0,0,0.0,573,219,626,False,0.0,569,219,0,,None,40,0,0,None,0,,492777.jpg,0.0,0,0,Bradley,0.0,False,None,a,11,14,0.0,519,212,0,671,27,617,21,0.0,0.0,Bradley,0
0,0,0,None,None,0,430992,None,,0,0,0,0,0.0,531,202,None,,0,2,1.5,0.0,0,Owen,0.0,0,0,0.0,551,202,627,False,0.0,547,202,0,,None,40,0,0,None,0,,430992.jpg,0.0,0,0,Beck,0.0,False,None,a,11,14,0.0,496,194,0,21133,20,21123,26,0.0,0.0,Beck,0
0,0,0,None,None,0,443629,None,,0,0,0,0,0.0,536,42,None,,0,1,1.5,0.0,0,Marcelo,0.0,0,0,0.0,556,64,656,False,0.0,552,64,0,,None,40,0,0,None,0,,443629.jpg,0.0,0,0,de Araújo Pitaluga Filho,0.0,False,None,a,11,14,0.0,502,29,0,867,40,643,20,0.0,0.0,Pitaluga,0
0,0,0,None,None,0,441428,None,,0,0,0,0,0.0,534,204,None,,0,2,1.5,0.0,0,Jarell,0.0,0,0,0.0,554,204,660,False,0.0,550,204,0,,None,40,0,0,None,0,,441428.jpg,0.0,0,0,Quansah,0.0,False,None,a,11,14,0.0,500,197,0,244,23,239,16,0.0,0.0,Quansah,0
0,2,91,100,100,4,244731,None,,1,-1,1,-1,142.9,203,119,None,,0,3,5.5,0.0,0,Luis,4.0,1,2,54.4,240,112,696,False,114.8,348,149,497,,2022-02-07T12:00:14.605752Z,81,0,0,None,0,,244731.jpg,4.5,0,0,Díaz,2.7,False,None,a,11,14,285.0,124,70,27,377976,27966,134095,8401,0.5,3.3,Luis Díaz,0
2,0,261,100,100,12,114283,None,,0,0,-5,5,561.0,16,13,None,,0,3,3.5,0.0,0,Jack,2.0,5,2,155.6,29,20,33,False,293.0,195,75,1444,,2022-02-12T18:30:10.756521Z,75,0,0,None,0,,114283.jpg,3.3,0,0,Grealish,7.1,False,None,a,12,43,701.0,25,14,62,1246690,828,2564691,1961,0.3,8.3,Grealish,2
2,5,365,100,100,9,58621,None,,0,0,-1,1,240.2,137,29,None,,0,2,5.5,0.0,0,Kyle,4.0,12,0,59.4,226,71,249,False,253.0,222,85,1575,,2021-12-24T11:00:15.922367Z,54,0,0,None,0,,58621.jpg,4.3,0,0,Walker,5.4,False,None,a,12,43,101.0,260,74,78,815636,7061,935801,2966,0.7,14.4,Walker,1
5,6,354,100,100,10,59859,4,,0,0,-4,4,498.2,34,26,3,,1,3,3.5,0.0,0,Ilkay,2.0,8,5,147.1,33,21,250,False,394.0,113,43,1346,,2021-12-11T22:30:16.837568Z,71,0,0,5,0,,59859.jpg,4.5,0,0,Gündogan,2.7,False,None,a,12,43,578.0,44,26,89,703567,1380,1158899,3163,0.3,12.5,Gündogan,1
3,21,457,100,100,10,61366,1,,0,0,-3,3,790.8,4,3,2,,3,3,12.0,0.0,0,Kevin,10.5,14,9,207.1,13,9,251,False,628.8,19,8,1531,,2021-11-19T14:30:18.601803Z,117,0,0,2,0,,61366.jpg,5.6,0,0,De Bruyne,7.4,False,None,a,12,43,649.0,34,20,123,2202271,31994,1817530,15794,0.9,10.5,De Bruyne,0
0,4,237,100,100,8,97299,None,,0,0,-3,3,63.1,300,95,None,,1,2,6.0,0.0,0,John,4.5,2,1,33.2,309,104,252,False,177.2,282,104,861,,2021-12-26T18:30:17.930458Z,52,0,0,None,0,,97299.jpg,5.6,0,0,Stones,2.9,False,None,a,12,43,92.0,271,82,62,171581,7698,796680,1821,0.9,11.9,Stones,0
0,1,22,0,0,0,102826,None,,0,0,-3,3,29.1,370,131,None,,0,2,0.0,0.0,0,Benjamin,0.0,1,0,4.6,444,161,253,False,15.2,460,173,78,Suspended by club - Unknown return date,2021-09-01T12:00:08.045744Z,52,0,0,None,0,,102826.jpg,3.0,0,0,Mendy,0.3,False,None,n,12,43,2.0,442,170,3,18351,68,75743,91,0.0,0.6,Mendy,0
5,9,411,100,100,6,103025,2,,0,0,-3,3,502.6,32,24,1,,2,3,10.0,0.0,0,Riyad,8.5,11,10,172.4,24,16,254,False,535.0,55,20,1203,,2022-01-01T17:00:19.111687Z,87,0,0,1,0,,103025.jpg,5.2,0,0,Mahrez,4.4,False,None,a,12,43,685.0,27,15,114,910080,31772,1209282,9420,1.0,13.1,Mahrez,0
3,8,336,100,100,10,103955,None,,-1,1,-5,5,447.2,47,34,None,,4,3,1.5,0.0,0,Raheem,0.0,12,10,190.0,17,13,255,False,516.2,63,23,1563,,2021-10-24T08:00:14.834528Z,105,0,1,3,0,,103955.jpg,4.9,0,0,Sterling,2.4,False,None,a,12,43,936.0,10,6,113,668238,3232,729911,10505,0.0,10.8,Sterling,1
8,26,649,100,100,15,121145,None,,0,0,9,-9,592.2,14,3,None,,6,2,7.0,0.0,0,João Pedro Cavaco,5.5,17,1,182.5,19,2,256,True,626.2,20,5,2417,,2022-03-09T10:00:10.326270Z,69,0,0,None,0,,121145.jpg,6.0,0,0,Cancelo,37.6,False,None,a,12,43,605.0,38,1,162,5070096,115304,2604353,12773,0.8,23.5,Cancelo,5
0,4,550,100,100,16,121160,None,,0,0,1,-1,0.0,708,82,None,,0,1,5.5,0.0,0,Ederson,4.0,18,0,44.3,267,15,257,False,442.8,90,15,2520,,2021-10-13T23:00:12.931847Z,61,0,0,None,0,,121160.jpg,4.4,0,49,Santana de Moraes,11.4,False,None,a,12,43,0.0,708,82,123,1029828,19517,967815,6963,0.7,20.2,Ederson,3
0,0,170,100,100,4,126184,None,,0,0,-3,3,52.0,317,105,None,,0,2,1.5,0.0,0,Nathan,0.0,3,1,25.3,346,121,258,False,166.0,293,112,669,,2022-03-04T14:30:16.313835Z,47,0,0,None,0,,126184.jpg,4.2,0,0,Aké,0.4,False,None,a,12,43,36.0,354,125,38,48191,185,68079,174,0.0,8.1,Aké,0
2,8,523,100,100,14,146941,None,,0,0,3,-3,147.1,196,49,None,,2,2,5.5,0.0,0,Aymeric,4.0,16,3,90.9,124,26,259,False,480.8,77,27,2082,,2021-12-10T17:00:16.132714Z,58,0,0,None,0,,146941.jpg,5.1,1,0,Laporte,9.2,False,None,a,12,43,283.0,127,16,123,1673862,42818,1121362,11480,0.7,21.2,Laporte,5
0,1,29,100,100,1,164484,None,,0,0,-1,1,0.0,583,64,None,,0,1,1.5,0.0,0,Zack,0.0,0,0,2.3,471,36,260,False,23.0,443,36,90,,2022-02-26T22:00:11.819369Z,44,0,0,None,0,,164484.jpg,7.0,0,2,Steffen,0.2,False,None,a,12,43,0.0,557,53,7,16370,68,26685,75,0.0,1.6,Steffen,0
6,14,552,100,100,15,165809,5,,-1,1,1,-1,735.7,8,7,None,,3,3,6.0,0.0,0,Bernardo Mota,4.5,17,7,219.5,8,6,261,False,604.2,28,11,2407,,2021-12-14T23:30:14.775976Z,71,0,0,None,0,,165809.jpg,4.7,0,0,Veiga de Carvalho e Silva,15.9,False,None,a,12,43,851.0,13,8,131,4140723,29588,2986351,33146,0.6,18.5,Bernardo,5
3,9,544,0,0,13,171314,None,,0,0,2,-2,197.9,159,38,None,,1,2,0.0,0.0,0,Rúben Santos,0.0,17,2,91.7,122,24,262,False,512.8,66,24,2131,Hamstring injury - Expected back 10 Apr,2022-03-04T14:30:16.327663Z,62,0,0,None,0,,171314.jpg,4.9,0,0,Gato Alves Dias,16.8,False,None,i,12,43,205.0,173,35,122,2445799,430,3253060,57827,0.0,19.7,Dias,5
7,8,261,100,100,9,205651,None,,0,0,-1,1,381.0,70,7,None,,2,4,1.5,0.0,0,Gabriel Fernando,0.0,8,2,139.1,44,12,263,False,297.0,192,20,1333,,2022-02-05T10:00:10.226374Z,84,0,0,None,0,,205651.jpg,3.6,0,0,de Jesus,4.6,False,None,a,12,43,711.0,23,10,72,2192327,3382,2215729,3340,0.0,8.6,Jesus,0
1,2,167,100,100,4,206325,None,,0,0,-2,2,137.5,206,54,None,,1,2,1.5,0.0,0,Oleksandr,0.0,4,0,28.5,328,111,264,False,115.0,347,133,596,,2022-01-01T15:00:19.757665Z,53,0,0,None,0,,206325.jpg,4.2,0,0,Zinchenko,0.7,False,None,a,12,43,32.0,362,131,34,90730,268,167871,464,0.0,6.4,Zinchenko,0
4,9,362,100,100,10,209244,3,,-1,1,-2,2,537.8,20,15,None,,3,3,4.0,0.0,0,Phil,2.5,11,7,175.6,20,14,265,False,429.6,97,36,1606,,2022-01-01T15:00:19.770115Z,78,0,0,None,0,,209244.jpg,4.9,0,0,Foden,5.6,False,None,a,12,43,785.0,16,10,103,2502416,23713,2231890,10752,0.3,13.2,Foden,1
1,5,404,100,100,13,220566,None,,0,0,0,0,426.5,52,38,None,,0,3,4.0,0.0,0,Rodrigo,2.5,14,3,120.6,59,39,266,False,492.8,73,28,2102,,2021-12-26T18:30:17.962776Z,55,0,0,6,0,,220566.jpg,3.2,0,0,Hernandez,0.9,False,None,a,12,43,284.0,125,71,78,211438,1340,201690,1194,0.5,14.2,Rodrigo,5
1,2,65,0,0,3,224444,None,,0,0,-3,3,30.0,367,184,None,,1,3,0.0,0.0,0,Ferran,0.0,1,2,32.3,314,143,268,False,88.6,370,153,303,Transferred to Barcelona,2021-10-14T12:00:10.242757Z,67,0,0,None,0,,224444.jpg,6.5,0,0,Torres,1.9,False,None,u,12,43,204.0,174,95,26,1732247,0,1833443,560,0.0,3.9,Torres,0
1,2,126,None,None,3,27789,None,,0,0,-3,3,132.5,213,128,None,,0,3,1.5,0.0,0,Fernando,0.0,7,1,35.8,300,138,453,False,129.6,326,139,603,,None,47,0,0,None,0,,27789.jpg,2.4,0,0,Luiz Rosa,0.3,False,None,a,12,43,95.0,267,138,31,42145,150,59859,196,0.0,6.6,Fernandinho,1
1,0,29,50,50,1,244851,None,,0,0,0,0,30.8,362,183,None,,0,3,0.8,0.0,0,Cole,0.0,0,0,10.2,414,182,507,False,11.0,466,200,121,Lack of match fitness - 50% chance of playing,2022-01-15T15:30:19.124742Z,45,0,0,None,0,,244851.jpg,2.2,0,0,Palmer,0.1,False,None,d,12,43,60.0,318,162,9,13390,8,14836,45,0.0,2.0,Palmer,0
0,0,0,None,None,0,490503,None,,0,0,-3,3,0.0,676,278,None,,0,3,1.5,0.0,0,Samuel,0.0,0,0,0.0,677,277,508,False,0.0,677,277,0,,None,47,0,0,None,0,,490503.jpg,0.0,0,0,Edozie,0.0,False,None,a,12,43,0.0,664,278,0,851,7,2106,8,0.0,0.0,Edozie,0
0,0,0,0,0,0,220394,None,,0,0,0,0,0.0,620,241,None,,0,3,0.0,0.0,0,Tommy,0.0,0,0,0.0,629,242,566,False,0.0,627,241,0,Joined Hamburger on a season-long loan - Expected back 01 Jul,2021-08-31T18:00:10.359919Z,45,0,0,None,0,,220394.jpg,0.0,0,0,Doyle,0.0,False,None,u,12,43,0.0,604,239,0,432,0,533,2,0.0,0.0,Doyle,0
0,0,0,None,None,0,17601,None,,0,0,-1,1,0.0,485,15,None,,0,1,1.5,0.0,0,Scott,0.0,0,0,0.0,509,41,593,False,0.0,505,41,0,,None,39,0,0,None,0,,17601.jpg,0.0,0,0,Carson,1.5,False,None,a,12,43,0.0,449,2,0,286934,1464,184361,1584,0.0,0.0,Carson,0
0,0,0,None,None,0,439510,None,,0,0,-1,1,0.0,499,187,None,,0,2,1.5,0.0,0,Luke,0.0,0,0,0.0,522,187,603,False,0.0,518,187,0,,None,39,0,0,None,0,,439510.jpg,0.0,0,0,Mbete,0.1,False,None,a,12,43,0.0,464,179,0,4103,119,3487,75,0.0,0.0,Mbete,0
0,0,0,None,None,0,447880,None,,0,0,-1,1,0.0,500,188,None,,0,2,1.5,0.0,0,Joshua,0.0,0,0,0.0,523,188,604,False,0.0,519,188,0,,None,39,0,0,None,0,,447880.jpg,0.0,0,0,Wilson-Esbrand,0.1,False,None,a,12,43,0.0,465,180,0,17731,581,11266,343,0.0,0.0,Wilson-Esbrand,0
0,0,0,None,None,0,514356,None,,0,0,-1,1,0.0,596,232,None,,0,3,1.5,0.0,0,Romeo,0.0,0,0,0.0,608,233,605,False,0.0,605,232,0,,None,44,0,0,None,0,,514356.jpg,0.0,0,0,Lavia,0.0,False,None,a,12,43,0.0,575,230,0,21871,14,21753,15,0.0,0.0,Lavia,0
0,0,0,None,None,0,434044,None,,0,0,0,0,0.0,533,41,None,,0,1,1.5,0.0,0,Cieran,0.0,0,0,0.0,553,63,615,False,0.0,549,63,0,,None,40,0,0,None,0,,434044.jpg,0.0,0,0,Slicker,0.0,False,None,a,12,43,0.0,498,28,0,1463,24,1152,20,0.0,0.0,Slicker,0
0,0,3,None,None,0,432714,None,,0,0,-1,1,0.2,479,219,None,,0,3,1.5,0.0,0,James,0.0,0,0,0.0,599,225,629,False,0.0,596,224,18,,None,44,0,0,None,0,,432714.jpg,1.0,0,0,McAtee,0.0,False,None,a,12,43,0.0,564,220,2,474,18,381,10,0.0,0.5,McAtee,0
0,0,0,None,None,0,432711,None,,0,0,0,0,0.0,532,203,None,,0,2,1.5,0.0,0,Conrad,0.0,0,0,0.0,552,203,651,False,0.0,548,203,0,,None,40,0,0,None,0,,432711.jpg,0.0,0,0,Egan-Riley,0.0,False,None,a,12,43,0.0,497,195,0,494,33,395,24,0.0,0.0,Egan-Riley,0
0,0,2,None,None,0,478028,None,,0,0,0,0,0.3,474,68,None,,0,4,1.5,0.0,0,Kayky da Silva,0.0,0,0,0.0,693,84,663,False,0.0,693,84,6,,None,50,0,0,None,0,,478028.jpg,1.0,0,0,Chagas,0.0,False,None,a,12,43,0.0,685,84,1,23330,112,22412,113,0.0,0.2,Kayky,0
0,0,2,None,None,0,463034,None,,0,0,0,0,0.0,653,81,None,,0,4,1.5,0.0,0,Liam,0.0,0,0,0.1,505,67,704,False,0.0,659,79,8,,None,45,0,0,None,0,,463034.jpg,1.0,0,0,Delap,0.2,False,None,a,12,43,2.0,437,64,1,28284,2369,11296,1078,0.0,0.2,Delap,0
1,2,94,75,100,1,40720,None,,0,0,-1,1,50.5,320,46,None,,0,4,0.8,0.0,0,Edinson,0.5,6,2,41.3,280,44,269,False,99.2,360,44,610,Calf injury - 75% chance of playing,2022-03-30T09:00:10.178895Z,84,0,0,None,0,,40720.jpg,2.5,0,0,Cavani,1.7,False,None,d,13,1,262.0,137,42,30,168509,270,625549,790,0.1,3.6,Cavani,0
0,7,539,None,None,7,51940,None,,-1,1,1,-1,0.3,475,13,None,,2,1,2.0,0.0,0,David,1.5,40,0,79.8,152,3,270,False,801.6,3,2,2610,,None,51,0,0,None,2,,51940.jpg,3.9,0,104,de Gea,10.6,False,None,a,13,1,0.0,688,75,113,1851884,17690,1350748,15737,0.3,22.2,de Gea,0
2,0,168,100,100,1,62398,None,,0,0,-2,2,134.2,209,124,None,,0,3,1.5,0.0,0,Nemanja,1.0,16,0,36.7,298,136,271,False,198.0,270,113,911,,2022-02-11T15:00:15.413380Z,43,0,0,None,0,,62398.jpg,2.0,0,0,Matic,0.4,False,None,a,13,1,35.0,356,177,30,65141,2427,65004,1059,0.2,7.0,Matic,2
9,6,218,100,100,2,74208,None,,0,0,-1,1,341.1,81,57,None,,1,3,3.5,0.0,0,Paul,3.0,18,1,93.8,112,67,272,False,302.2,188,70,1137,,2021-10-24T22:30:12.821327Z,74,0,0,4,0,,74208.jpg,3.8,1,0,Pogba,6.8,False,None,a,13,1,296.0,119,67,60,2182103,1355,2472895,5756,0.4,8.1,Pogba,6
0,4,371,100,100,7,95658,None,,0,0,-1,1,48.3,329,110,None,,0,2,-0.5,0.0,0,Harry,-1.0,34,1,73.4,170,45,273,False,467.4,83,31,2043,,2022-01-03T23:30:15.091420Z,54,1,0,None,0,,95658.jpg,2.5,1,0,Maguire,4.6,False,None,a,13,1,218.0,160,26,61,343613,917,986636,3922,-0.2,11.3,Maguire,7
5,5,364,100,100,7,101582,None,,0,0,-1,1,345.7,77,54,None,,1,3,4.0,0.0,0,Frederico,3.5,25,3,104.1,87,58,274,False,518.8,61,22,1763,,2022-02-07T15:30:17.100570Z,49,1,0,None,0,,101582.jpg,3.4,0,0,Rodrigues de Paula Santos,1.0,False,None,a,13,1,176.0,191,106,78,326730,4835,303696,1752,0.7,15.9,Fred,5
