id,xP
221,1.5
222,2.2
223,0.5
224,3.2
225,4.2
226,0.0
227,0.8
228,0.0
229,7.2
230,7.5
231,6.5
232,4.5
233,10.5
234,3.5
235,0.8
236,0.5
237,5.8
238,0.5
239,2.8
240,2.8
241,0.5
242,0.5
243,2.5
244,0.8
245,2.5
246,0.4
247,0.0
248,0.0
506,0.0
553,0.0
33,5.0
249,5.3
250,6.0
251,1.3
252,0.0
253,0.0
254,2.7
255,2.7
256,9.0
257,7.7
258,3.0
259,0.0
260,0.2
261,6.7
262,8.0
263,6.3
264,1.3
265,1.3
266,4.0
268,8.0
453,2.3
507,1.0
508,1.0
566,0.0
593,1.0
603,2.1
604,2.1
605,2.1
269,0.0
270,6.3
271,2.0
272,4.3
273,3.7
274,1.3
275,4.3
276,4.3
277,4.0
278,0.7
279,0.0
280,0.0
281,0.0
282,0.3
284,0.0
285,0.5
286,0.0
288,4.0
289,5.0
459,0.0
485,2.0
509,0.0
510,0.0
511,0.0
512,0.0
555,5.3
579,9.5
19,1.5
291,0.0
292,0.2
293,0.5
294,2.2
295,0.0
296,0.0
297,-0.2
298,1.2
299,0.2
300,-0.5
301,0.0
302,2.5
303,-0.2
304,1.8
305,-0.5
306,0.8
307,5.8
308,1.2
309,1.5
310,2.2
311,-0.2
312,0.0
465,-0.2
513,0.2
514,-0.5
599,-0.5
145,1.7
290,1.0
313,0.0
314,2.0
315,5.0
316,0.0
317,1.0
318,2.0
319,1.0
320,0.0
321,0.0
322,0.0
323,1.0
324,0.0
325,1.0
326,1.7
327,0.0
328,0.0
329,1.0
330,0.0
331,0.7
448,0.0
449,1.7
456,0.3
457,0.0
471,2.0
515,0.0
516,1.0
528,1.0
580,0.5
581,2.5
332,0.0
333,-1.0
334,3.7
335,0.7
336,1.3
338,1.3
339,0.0
341,3.7
342,0.7
343,2.0
344,0.0
345,0.3
346,-1.0
347,-0.8
348,0.0
349,-0.3
350,0.0
351,2.0
460,1.3
491,3.0
517,3.7
518,0.0
519,-0.8
525,2.0
546,-1.0
567,-1.0
352,0.0
353,3.3
355,0.0
356,0.0
357,1.7
358,0.0
359,2.0
360,0.0
361,1.5
362,0.3
363,2.0
364,0.0
365,2.3
366,0.3
367,1.7
368,0.0
369,1.0
370,3.7
371,0.0
372,0.5
373,1.7
374,0.3
375,0.7
486,0.0
487,0.7
494,0.2
520,0.0
588,1.0
597,0.0
598,0.0
354,1.7
376,1.0
377,0.7
378,0.0
379,0.7
380,0.0
381,1.0
382,1.0
383,0.0
384,0.0
385,0.0
387,1.7
388,0.0
389,2.0
390,0.7
391,0.7
392,0.0
393,0.0
394,0.0
395,0.0
396,0.3
397,0.0
398,0.0
399,6.3
400,1.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
450,2.7
454,0.0
467,1.0
468,4.3
469,0.0
472,0.7
495,2.0
557,0.0
574,0.0
128,0.3
406,-0.3
407,0.0
408,3.3
409,3.7
410,0.0
411,4.7
412,1.0
413,0.0
414,2.3
415,0.0
416,0.7
417,0.0
418,2.7
419,5.0
420,3.3
421,1.7
422,2.3
423,4.0
424,0.0
425,0.0
489,0.0
521,0.0
522,0.0
554,0.0
582,1.5
589,0.0
426,3.2
427,0.0
428,0.5
429,3.2
430,2.2
431,2.5
432,5.8
433,0.0
434,0.5
435,2.8
436,2.2
437,3.5
438,1.5
439,3.2
440,0.0
441,0.0
442,0.0
443,0.5
444,0.0
445,1.2
446,0.5
452,0.5
461,3.2
470,0.5
475,3.2
523,0.0
547,0.5
548,0.5
549,0.0
583,5.0
