id,xP
221,0.3
222,0.0
223,0.0
224,2.2
225,1.3
226,0.0
227,0.0
228,1.7
229,1.0
230,0.0
231,1.0
233,1.0
234,0.7
235,2.3
236,0.0
237,0.0
238,0.0
239,3.0
240,0.0
498,2.7
518,2.3
541,1.7
561,2.3
579,0.5
193,0.7
194,0.0
195,0.8
196,0.0
197,3.0
198,3.0
199,0.0
200,3.0
201,2.7
202,6.7
203,1.7
204,0.0
205,3.3
206,0.3
207,0.0
208,0.0
209,0.7
210,1.0
211,0.7
212,0.0
213,3.7
214,0.3
215,0.0
491,4.0
492,5.0
532,0.0
533,0.0
549,0.0
570,1.0
241,1.7
242,0.0
243,2.7
244,2.3
245,1.7
246,1.0
247,1.0
248,0.0
249,6.3
250,0.0
251,5.7
252,0.8
253,2.7
254,8.3
255,3.3
256,1.0
257,0.0
258,1.7
259,1.7
260,2.0
261,1.0
263,1.3
264,1.0
265,0.0
468,5.0
531,1.3
560,1.0
589,2.1
266,0.0
267,0.0
268,2.0
269,0.0
270,4.7
271,2.0
272,1.0
273,1.0
274,0.0
275,3.3
276,8.3
277,5.3
278,5.3
279,2.2
280,0.8
281,3.0
282,0.0
283,1.3
284,5.7
285,1.0
286,3.0
287,2.7
288,1.7
537,1.0
538,1.0
539,1.0
552,1.0
556,4.0
289,0.0
290,2.0
291,2.7
292,0.0
293,0.0
294,0.0
295,0.7
296,1.3
297,0.0
298,3.5
299,1.7
300,1.0
301,0.0
302,6.7
303,0.0
304,0.0
305,0.0
306,6.3
307,0.0
308,2.7
309,2.0
310,0.0
311,0.7
312,0.0
313,4.3
314,0.0
315,0.8
316,0.0
317,0.0
318,0.0
319,0.0
495,0.7
568,0.0
569,0.4
575,0.0
320,-0.2
321,0.8
322,0.0
323,0.8
324,-0.4
325,1.9
326,0.0
327,0.0
328,0.2
329,0.0
330,0.0
331,-0.4
332,-0.2
333,0.8
334,0.5
335,-0.4
336,0.4
337,0.0
338,5.2
339,0.2
340,0.8
341,0.0
342,0.0
480,0.2
485,1.5
487,-0.1
488,-0.5
497,2.5
506,7.2
507,2.2
513,0.5
262,-0.3
343,1.7
344,2.7
345,1.0
346,0.0
347,0.0
348,0.0
349,-0.3
350,-1.0
351,1.3
352,1.0
353,0.3
354,0.0
355,0.7
356,0.3
357,1.7
359,0.0
360,2.3
424,-0.3
477,0.0
483,1.3
509,-0.7
510,-1.0
511,-0.5
529,-1.0
580,-1.0
148,0.0
361,0.2
362,3.8
363,4.8
364,4.5
365,1.5
366,5.8
367,-0.5
368,1.9
369,6.2
370,4.8
371,0.0
372,0.0
374,0.0
375,3.2
376,3.8
377,6.5
378,-0.5
379,0.0
380,-0.5
381,-0.5
382,0.0
479,0.0
523,-0.5
524,-0.2
565,0.5
590,0.6
383,4.5
384,0.0
385,2.8
386,3.5
387,0.8
388,12.8
389,4.8
390,14.5
391,1.6
392,1.5
393,0.5
394,0.8
395,3.8
396,3.8
397,0.8
398,0.8
399,0.0
400,1.5
401,0.5
402,0.0
403,0.8
404,0.0
405,4.8
406,0.0
457,2.5
482,0.5
521,0.0
542,2.5
543,0.8
564,0.5
584,2.7
56,-0.5
358,1.5
407,-0.5
408,0.0
409,0.5
410,0.0
411,-0.2
412,-0.2
413,0.5
414,1.5
415,-0.5
416,0.0
417,5.2
418,3.5
419,0.5
420,0.0
421,0.2
422,2.5
423,0.0
425,-0.2
426,-0.5
446,1.8
481,1.8
499,-0.5
530,2.2
544,1.2
555,1.5
582,5.0
427,-0.7
428,-0.7
429,-1.0
430,-1.0
431,4.0
432,1.7
433,0.0
434,0.0
435,6.3
436,-0.3
437,3.5
438,-1.0
439,0.7
440,0.0
441,-0.2
442,1.7
443,3.7
444,0.0
445,3.0
447,0.0
448,1.3
449,1.0
450,4.3
451,-1.0
452,-1.0
558,4.3
576,-1.0
587,1.1
453,0.5
454,1.8
455,5.2
456,0.0
458,5.8
459,5.2
460,6.8
461,7.8
462,0.0
463,0.0
464,4.2
465,1.5
466,2.5
467,0.5
469,3.5
470,8.2
471,0.0
472,0.0
473,0.0
474,4.8
475,0.0
476,0.5
504,0.5
505,1.2
515,0.5
545,0.8
546,5.2
553,0.5
563,0.5
581,0.5
