id,xP
171,0.5
172,0.0
173,0.0
174,0.0
175,0.1
176,0.5
177,0.0
178,0.5
179,0.0
180,0.0
181,2.2
182,0.8
183,0.0
184,1.5
185,0.0
186,0.5
187,2.8
188,1.2
189,0.0
190,0.0
191,2.2
192,0.0
373,0.6
484,1.8
493,3.2
516,2.5
517,0.5
525,0.5
557,2.8
562,1.2
571,1.5
572,1.8
585,0.0
665,4.2
695,1.0
216,0.0
217,5.8
218,1.0
219,13.0
220,0.0
221,8.2
222,0.0
223,1.0
224,9.4
225,1.4
226,1.4
227,1.0
228,6.6
229,4.6
230,0.0
231,5.0
233,13.8
234,1.4
235,0.0
236,5.4
237,0.0
238,9.4
239,0.0
240,8.6
498,10.6
518,1.4
541,1.0
561,5.4
579,0.0
660,1.0
661,1.0
676,1.0
684,1.0
687,1.0
703,3.6
193,0.0
194,-0.5
195,-0.5
196,0.0
197,1.7
198,1.0
199,0.0
200,3.7
201,2.5
202,2.7
203,2.5
204,0.8
205,0.0
206,1.3
207,0.0
208,0.0
209,0.3
210,-0.5
211,2.3
212,0.0
213,3.5
214,-0.5
215,-0.5
491,0.3
492,1.5
532,-0.5
533,0.0
549,4.7
570,0.4
599,-0.5
619,-0.5
620,-0.5
667,-0.5
685,-0.5
692,-0.5
693,-0.5
694,-0.5
241,2.1
242,0.5
243,4.9
244,0.0
245,0.5
246,0.0
247,0.5
248,1.5
249,10.5
250,0.0
251,11.5
252,8.9
253,4.5
254,12.1
255,6.5
256,0.0
257,0.0
259,13.5
260,0.0
261,0.5
263,3.5
264,0.9
265,0.0
468,7.5
531,8.5
560,0.0
589,5.5
594,4.5
601,0.5
607,0.5
652,2.1
653,0.5
677,0.5
678,0.5
696,3.1
697,3.0
266,2.8
267,0.0
268,4.2
269,0.0
270,1.2
271,1.2
272,0.5
273,0.0
274,5.2
275,1.2
276,3.5
277,2.8
278,4.2
279,2.8
280,3.2
281,4.2
282,1.8
283,1.8
284,3.8
285,0.5
286,4.8
287,4.2
288,0.5
537,0.5
538,0.5
539,0.5
552,0.5
556,1.5
595,0.5
608,0.5
609,0.5
622,0.5
623,0.0
659,0.5
289,0.0
290,1.7
291,1.1
292,0.0
293,0.0
294,0.0
295,2.9
296,8.3
297,0.0
298,5.3
299,5.3
300,7.7
302,14.9
303,0.0
304,0.0
305,8.3
306,14.3
307,1.1
308,6.5
309,5.3
310,1.7
311,1.2
312,0.0
313,11.3
314,0.0
315,22.7
316,0.0
317,0.0
318,1.1
319,0.0
495,4.7
568,1.1
569,11.3
575,0.0
604,0.5
640,3.5
673,0.5
686,0.5
702,4.5
20,4.0
320,-0.8
321,0.8
322,4.5
323,-0.2
324,0.0
325,0.0
326,2.2
327,0.0
328,0.0
329,0.2
330,0.0
331,1.8
332,-1.0
333,-1.0
334,0.0
335,0.0
336,0.0
337,0.0
338,2.0
339,1.0
340,2.0
341,0.0
342,0.0
480,0.8
485,-0.8
487,-1.0
488,-1.0
497,0.8
506,3.2
507,0.0
513,-1.0
602,-0.8
606,-1.0
262,0.5
343,0.0
344,3.0
345,-0.3
346,1.7
347,1.3
348,0.0
349,1.5
350,-0.5
351,1.5
352,-0.5
353,1.7
354,0.0
355,0.0
356,1.5
357,0.0
359,0.0
360,0.0
424,0.7
477,0.0
483,3.7
509,0.0
510,1.5
511,-0.5
529,-0.5
580,0.0
603,2.0
618,-0.5
646,-0.5
656,-0.5
657,-0.5
670,-0.5
699,0.7
148,1.5
258,0.0
361,0.0
362,0.0
363,2.5
364,-0.2
365,3.9
366,4.5
367,1.9
368,6.5
369,-0.1
370,9.1
371,0.0
372,0.0
374,0.0
375,2.5
376,1.5
377,7.9
378,0.0
379,0.0
380,0.0
381,0.2
382,-0.1
479,1.5
523,4.5
524,1.9
565,1.1
590,-0.1
598,-0.5
624,-0.5
625,-0.5
634,-0.5
635,-0.5
636,-0.5
643,-0.5
655,-0.5
383,4.0
384,0.0
385,1.0
386,3.0
387,1.5
388,4.5
389,5.0
390,8.3
391,3.0
392,2.0
393,0.0
394,2.7
395,0.0
396,2.3
397,1.0
398,0.5
399,0.0
400,1.7
401,0.0
402,0.5
403,2.3
404,0.0
405,2.3
406,0.0
457,0.5
482,0.5
521,0.0
542,3.5
543,8.5
564,0.5
584,0.7
650,0.5
666,0.5
15,0.0
56,-1.0
358,0.5
407,-1.0
408,-0.8
409,-1.0
410,-1.0
411,0.5
412,0.0
413,-1.0
414,0.0
415,0.0
416,0.0
417,3.2
418,2.2
419,0.2
420,0.0
421,-1.0
422,0.0
423,0.0
425,-0.2
426,0.0
428,0.0
446,-0.8
481,4.2
499,0.0
530,0.0
544,0.0
555,0.0
582,-0.8
600,-1.0
621,-1.0
639,-1.0
648,3.0
654,0.5
700,0.3
701,0.3
301,3.5
427,1.1
429,0.5
430,0.5
431,2.7
432,1.0
433,0.0
434,0.0
435,1.3
436,0.7
437,4.3
438,1.5
439,1.7
440,0.0
441,0.0
442,0.1
443,0.3
444,0.0
445,2.7
447,0.0
448,0.1
449,2.3
450,2.5
451,3.3
452,1.0
558,4.3
576,0.5
587,3.3
637,0.5
638,0.5
668,0.5
669,0.5
674,0.5
453,0.0
454,1.2
455,2.8
456,0.0
458,0.0
459,2.5
460,0.0
461,2.5
462,0.0
463,0.0
464,2.0
465,4.2
466,1.5
467,0.0
469,1.8
470,0.5
471,0.0
472,0.0
473,3.0
474,0.0
475,0.0
476,0.0
504,3.8
505,0.0
515,1.5
545,0.5
546,3.5
553,0.0
563,1.9
581,0.5
610,0.0
611,0.0
614,0.0
615,0.0
616,0.0
617,0.0
626,0.0
629,0.0
642,3.0
649,0.0
